;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;
ENSRNOG00000010174;Enpp4;2046.831372;0.649171027;-0.623329481;0.221161932;-2.818430264;0.004825909;0.104755711;ectonucleotide pyrophosphatase/phosphodiesterase 4;;;;ENSG00000001561
ENSRNOG00000010176;Map2k1;11739.99196;1.12234848;0.166520691;0.082245481;2.024678913;0.042900345;0.284359201;mitogen activated protein kinase kinase 1;;;;ENSG00000169032
ENSRNOG00000010189;Rps24;6684.885138;0.792404246;-0.335691484;0.127932807;-2.623967167;0.008691216;0.138608944;ribosomal protein S24;;;;ENSG00000138326
ENSRNOG00000010261;Rnase10;2.602706459;0.118186462;-3.080863302;1.071180575;-2.876138137;0.004025735;NA;ribonuclease A family member 10;;;;ENSG00000182545
ENSRNOG00000010263;Cldn11;3703.368753;0.3716783;-1.427873636;0.559993042;-2.54980603;0.010778287;0.155594214;claudin 11;;;;ENSG00000013297
ENSRNOG00000010266;Cd180;370.9811491;0.733523505;-0.447084899;0.205876225;-2.171619857;0.029884348;0.24404385;CD180 molecule;;;;ENSG00000134061
ENSRNOG00000010274;Smc4;693.6077435;0.732718317;-0.448669412;0.141777209;-3.164608872;0.001552916;0.06352758;structural maintenance of chromosomes 4;;;;ENSG00000113810
ENSRNOG00000010282;Ninj2;184.1835988;0.507078135;-0.979720029;0.459286988;-2.133132559;0.032913854;0.254887139;ninjurin 2;;;;ENSG00000171840
ENSRNOG00000010299;Eps15;13792.73238;0.829909636;-0.268973836;0.105953591;-2.538600467;0.011129684;0.158618769;epidermal growth factor receptor pathway substrate 15;;;;ENSG00000085832
ENSRNOG00000010331;Ctsb;15946.93776;0.884763573;-0.176636106;0.081912106;-2.156410264;0.031051644;0.248144306;cathepsin B;;;;ENSG00000164733
ENSRNOG00000010332;Nipsnap3b;642.8761465;1.135683597;0.183560954;0.081649952;2.248145281;0.024566928;0.224785865;nipsnap homolog 3B;;;;ENSG00000136783
ENSRNOG00000010350;Rcan2;8652.737031;0.816063283;-0.293247062;0.087039781;-3.369115338;0.000754099;0.044231636;regulator of calcineurin 2;;;;ENSG00000172348
ENSRNOG00000010352;Dnajc3;851.639801;0.867464608;-0.205123197;0.092596163;-2.215245113;0.026743245;0.234281414;DnaJ heat shock protein family (Hsp40) member C3;;;;ENSG00000102580
ENSRNOG00000010370;Tnip1;1663.435547;0.880928547;-0.182903089;0.073168277;-2.499759422;0.012427767;0.167457357;TNFAIP3 interacting protein 1;;;;ENSG00000145901
ENSRNOG00000010379;Celf1;978.8922444;1.145092337;0.195463938;0.084099567;2.324196712;0.020114953;0.205008718;CUGBP; Elav-like family member 1;;;ENSG00000149187
ENSRNOG00000010389;Ndrg2;38279.30773;0.710196483;-0.49370988;0.201081701;-2.455270059;0.014077878;0.174998338;NDRG family member 2;;;;ENSG00000165795
ENSRNOG00000010396;Eya3;2067.352376;1.083120746;0.115194083;0.057709814;1.996091743;0.045923938;0.290663425;EYA transcriptional coactivator and phosphatase 3;;;;ENSG00000158161
ENSRNOG00000010409;Nol6;3894.447607;1.144504947;0.194723699;0.086974989;2.238847067;0.025165869;0.226910978;nucleolar protein 6;;;;ENSG00000165271
ENSRNOG00000010412;Ccdc180;901.0021798;1.461510993;0.547460681;0.204509448;2.676945664;0.007429668;0.129801583;coiled-coil domain containing 180;;;;ENSG00000197816
ENSRNOG00000010420;Sem1;1258.053767;0.850653658;-0.233356234;0.082870948;-2.815899177;0.004864093;0.105164477;SEM1 26S proteasome subunit;;;;ENSG00000127922
ENSRNOG00000010436;Zbtb17;1267.281299;1.141478505;0.190903692;0.095364053;2.001841221;0.045301811;0.289994428;zinc finger and BTB domain containing 17;;;;ENSG00000116809
ENSRNOG00000010450;Elovl7;491.7887781;0.74951243;-0.41597569;0.185740588;-2.239551916;0.025120027;0.226900092;ELOVL fatty acid elongase 7;;;;ENSG00000164181
ENSRNOG00000010461;Gpx8;517.9814849;0.827136605;-0.273802479;0.130757351;-2.093973887;0.036262307;0.265241081;glutathione peroxidase 8;;;;ENSG00000164294
ENSRNOG00000010466;Chpf2;1320.206054;1.247765866;0.319347248;0.107983857;2.957361016;0.003102846;0.088120825;chondroitin polymerizing factor 2;;;;ENSG00000033100
ENSRNOG00000010486;Mpp4;155.4079257;1.366825481;0.450829049;0.198714257;2.26873027;0.023284734;0.218048868;MAGUK p55 scaffold protein 4;;;;ENSG00000082126
ENSRNOG00000010515;Trim59;498.6643302;0.5171639;-0.951306521;0.387558391;-2.454614693;0.014103567;0.174998338;tripartite motif-containing 59;;;;ENSG00000213186
ENSRNOG00000010522;Tlr4;117.7160006;0.714603967;-0.484784172;0.188921808;-2.56605724;0.010286185;0.152516449;toll-like receptor 4;;;;ENSG00000136869
ENSRNOG00000010524;Cryab;588.5188368;0.539166026;-0.891198502;0.363384548;-2.452494214;0.014186966;0.175327507;crystallin; alpha B;;;ENSG00000109846
ENSRNOG00000010533;Arfip1;1166.532844;0.88554518;-0.175362181;0.085565961;-2.049438566;0.040419249;0.279118956;ADP-ribosylation factor interacting protein 1;;;;ENSG00000164144
ENSRNOG00000010540;Mrpl45;1188.360819;0.867063467;-0.205790496;0.071333811;-2.884894154;0.003915453;0.095841985;mitochondrial ribosomal protein L45;;;;ENSG00000278845
ENSRNOG00000010556;Intu;543.9020849;1.43353107;0.519573173;0.181900591;2.856357813;0.004285319;0.099139998;inturned planar cell polarity protein;;;;ENSG00000164066
ENSRNOG00000010566;Cep44;816.240492;1.134903115;0.182569141;0.086548786;2.109436179;0.034906949;0.260455103;centrosomal protein 44;;;;ENSG00000164118
ENSRNOG00000010572;Pus7;907.0666296;1.235746635;0.305382978;0.122093974;2.501212537;0.012376888;0.16722953;pseudouridine synthase 7;;;;ENSG00000091127
ENSRNOG00000010584;Tmem123;508.8369066;0.762315723;-0.391539462;0.116367613;-3.364677268;0.000766332;0.044231636;transmembrane protein 123;;;;ENSG00000152558
ENSRNOG00000010592;Slc25a27;2434.90424;1.176642781;0.234676397;0.098984493;2.370840009;0.017747712;0.195888046;solute carrier family 25; member 27;;;ENSG00000153291
ENSRNOG00000010650;Plekhh1;2671.285247;0.609533892;-0.714221653;0.334111859;-2.137672263;0.032543352;0.252947487;pleckstrin homology; MyTH4 and FERM domain containing H1;;;ENSG00000054690
ENSRNOG00000010676;Smarce1;2876.330613;0.886691026;-0.17349662;0.071068595;-2.441255808;0.014636283;0.17827489;SWI/SNF related; matrix associated; actin dependent regulator of chromatin; subfamily e;0
ENSRNOG00000010680;Med12l;2816.267186;1.173542743;0.230870389;0.095256514;2.42367036;0.015364545;0.182105617;mediator complex subunit 12L;;;;ENSG00000144893
ENSRNOG00000010697;Hadh;876.8262657;0.717120277;-0.479712983;0.167848185;-2.858017094;0.004262974;0.098986799;hydroxyacyl-CoA dehydrogenase;;;;ENSG00000138796
ENSRNOG00000010718;Gpr153;512.4200618;0.834244716;-0.261457451;0.12612461;-2.073008997;0.038171442;0.271619141;G protein-coupled receptor 153;;;;ENSG00000158292
ENSRNOG00000010729;Usp8;3742.514939;0.925825812;-0.11118731;0.055747653;-1.994475172;0.046100151;0.291363471;ubiquitin specific peptidase 8;;;;ENSG00000138592
ENSRNOG00000010744;Nrp1;2482.03989;1.164101559;0.219216928;0.108671094;2.017251494;0.043669275;0.286182054;neuropilin 1;;;;ENSG00000099250
ENSRNOG00000010748;Mtus1;2168.500528;0.740502614;-0.433423266;0.109392562;-3.962090826;7.43E-05;0.015453623;microtubule associated scaffold protein 1;;;;ENSG00000129422
ENSRNOG00000010750;Polr1f;829.0113532;0.854919936;-0.226138779;0.069891945;-3.235548497;0.001214093;0.056126172;RNA polymerase I subunit F;;;;ENSG00000105849
ENSRNOG00000010771;Pkd1;5887.511831;1.244814123;0.315930333;0.070213781;4.499548803;6.81E-06;0.005830329;polycystin 1; transient receptor potential channel interacting;;;ENSG00000008710
ENSRNOG00000010784;Scg3;17395.23483;0.766967831;-0.382762028;0.146704544;-2.609067298;0.009078939;0.140986082;secretogranin III;;;;ENSG00000104112
ENSRNOG00000010807;Cox6c;5695.559738;0.857154985;-0.222372009;0.092298642;-2.409266306;0.015984629;0.185555919;cytochrome c oxidase subunit 6C;;;;0
ENSRNOG00000010812;Osbpl6;4188.716207;1.165769713;0.221282825;0.095340111;2.320983519;0.020287733;0.205592617;oxysterol binding protein-like 6;;;;ENSG00000079156
ENSRNOG00000010815;Elf2;1223.147789;0.871474742;-0.198469243;0.069183639;-2.868730899;0.004121223;0.097661743;E74 like ETS transcription factor 2;;;;ENSG00000109381
ENSRNOG00000010840;Adamtsl3;729.3613746;1.39398108;0.47921098;0.159407427;3.006202339;0.002645329;0.082671815;ADAMTS-like 3;;;;ENSG00000156218
ENSRNOG00000010852;Nup205;1390.554508;1.180028585;0.238821808;0.102877773;2.321413071;0.020264561;0.205540545;nucleoporin 205;;;;ENSG00000155561
ENSRNOG00000010853;Chrna7;998.3977469;1.367821066;0.451879514;0.134971891;3.347952762;0.000814109;0.045029063;cholinergic receptor nicotinic alpha 7 subunit;;;;ENSG00000175344
ENSRNOG00000010881;Trak2;10690.79855;0.742729573;-0.429091072;0.121376649;-3.53520281;0.000407462;0.034059936;trafficking kinesin protein 2;;;;ENSG00000115993
ENSRNOG00000010887;C8h11orf54;794.7526131;0.86521791;-0.208864565;0.09646302;-2.165229377;0.030370124;0.245600867;similar to human chromosome 11 open reading frame 54;;;;ENSG00000182919
ENSRNOG00000010888;Ankrd33b;1375.067867;1.230732166;0.299516834;0.11323166;2.645168611;0.008165022;0.135590964;ankyrin repeat domain 33B;;;;ENSG00000164236
ENSRNOG00000010896;Tprn;523.5167803;0.67213743;-0.573171849;0.218263253;-2.626057477;0.008638023;0.138591672;taperin;;;;ENSG00000176058
ENSRNOG00000010911;Tmem108;3139.513056;1.221500677;0.288654663;0.095457464;3.023908775;0.002495317;0.079763716;transmembrane protein 108;;;;ENSG00000144868
ENSRNOG00000010952;Ift122;2641.016489;1.215700251;0.281787554;0.092861834;3.034481893;0.002409492;0.07837749;intraflagellar transport 122;;;;ENSG00000163913
ENSRNOG00000010953;Icmt;813.0171329;1.168105505;0.224170586;0.087487661;2.562310877;0.01039782;0.153248509;isoprenylcysteine carboxyl methyltransferase;;;;ENSG00000116237
ENSRNOG00000010964;Akap13;1491.520669;0.844809747;-0.243301615;0.09841437;-2.472216351;0.013427823;0.173590376;A-kinase anchoring protein 13;;;;ENSG00000170776
ENSRNOG00000010966;Itgb1;5098.813889;0.776331013;-0.365256173;0.111556093;-3.274192951;0.001059642;0.051533761;integrin subunit beta 1;;;;ENSG00000150093
ENSRNOG00000010971;Snx18;1307.0514;0.770829106;-0.375517047;0.111616047;-3.364364342;0.000767202;0.044231636;sorting nexin 18;;;;ENSG00000178996
ENSRNOG00000010972;Neurog2;1.932699787;0.043284491;-4.530005982;1.539829807;-2.941887448;0.003262185;NA;neurogenin 2;;;;ENSG00000178403
ENSRNOG00000010977;Igfbp6;213.8591735;0.761578244;-0.392935829;0.177084147;-2.218921547;0.026492062;0.233433637;insulin-like growth factor binding protein 6;;;;ENSG00000167779
ENSRNOG00000011008;Bet1;1029.52294;0.82461705;-0.278203805;0.133983704;-2.076400306;0.037856943;0.271241895;Bet1 golgi vesicular membrane trafficking protein;;;;0
ENSRNOG00000011025;Trmt10a;465.8460146;0.891093641;-0.166351049;0.084091713;-1.978209766;0.047905047;0.295476474;tRNA methyltransferase 10A;;;;ENSG00000145331
ENSRNOG00000011028;Cfap61;853.3304418;1.287831463;0.364943802;0.149690195;2.437994028;0.014769018;0.178924412;cilia and flagella associated protein 61;;;;ENSG00000089101
ENSRNOG00000011032;Lhfpl2;1296.661903;0.811186822;-0.30189388;0.146798037;-2.056525316;0.039731909;0.277147331;LHFPL tetraspan subfamily member 2;;;;ENSG00000145685
ENSRNOG00000011044;Clmn;2208.471356;0.802525613;-0.317380658;0.143727752;-2.208207206;0.027229832;0.236130454;calmin;;;;ENSG00000165959
ENSRNOG00000011053;Cyp2u1;452.3997611;0.819064575;-0.287950897;0.085695972;-3.360145052;0.000779016;0.044418928;cytochrome P450; family 2; subfamily u; polypeptide 1;ENSG00000155016
ENSRNOG00000011054;Laptm5;986.7322024;0.757776954;-0.400154831;0.182313739;-2.194869314;0.028172974;0.23847085;lysosomal protein transmembrane 5;;;;ENSG00000162511
ENSRNOG00000011063;Dennd1b;1120.309335;1.142151469;0.191753989;0.071630042;2.677005138;0.00742835;0.129801583;DENN domain containing 1B;;;;ENSG00000213047
ENSRNOG00000011071;Nt5e;335.8394033;0.634294829;-0.656774515;0.292723339;-2.243669799;0.024853655;0.225943135;5' nucleotidase; ecto;;;ENSG00000135318
ENSRNOG00000011094;Efcab6;723.3282681;1.302962846;0.381795946;0.144734345;2.637908404;0.008341911;0.136426735;EF-hand calcium binding domain 6;;;;ENSG00000186976
ENSRNOG00000011124;NA;7152.06855;0.865631944;-0.208174356;0.079718744;-2.611360204;0.009018285;0.140311147;NA;;;;0
ENSRNOG00000011132;LOC100362814;8241.035591;1.236469903;0.306227123;0.152950102;2.00213743;0.045269953;0.289994428;hypothetical protein LOC100362814;;;;ENSG00000110427
ENSRNOG00000011133;Trpc4;968.1096551;1.229538264;0.298116633;0.117480994;2.537573299;0.011162399;0.158618769;transient receptor potential cation channel; subfamily C; member 4;;ENSG00000133107
ENSRNOG00000011138;Rpl29;4478.579976;0.785065652;-0.34911479;0.143513964;-2.432618953;0.014990067;0.179939942;ribosomal protein L29;;;;0
ENSRNOG00000011151;Tenm4;7130.456481;1.233686519;0.302975851;0.146787205;2.064048093;0.039013157;0.274940836;teneurin transmembrane protein 4;;;;ENSG00000149256
ENSRNOG00000011162;Smco4;152.4104987;1.377184269;0.461721607;0.181601711;2.542495902;0.011006389;0.157808112;single-pass membrane protein with coiled-coil domains 4;;;;ENSG00000166002
ENSRNOG00000011227;Atp1b2;20913.77725;0.69417257;-0.526633736;0.204428376;-2.576128355;0.009991355;0.149647393;ATPase Na+/K+ transporting subunit beta 2;;;;ENSG00000129244
ENSRNOG00000011253;Trmt9b;861.5382515;1.170377017;0.226973345;0.11298969;2.00879695;0.044558672;0.288404565;tRNA methyltransferase 9B (putative);;;;ENSG00000250305
ENSRNOG00000011260;Cmbl;385.8397112;0.711237717;-0.491596263;0.2098287;-2.342845681;0.019137297;0.201730351;carboxymethylenebutenolidase homolog;;;;ENSG00000164237
ENSRNOG00000011293;Hpf1;1991.137854;0.881242212;-0.182389492;0.074988122;-2.432245091;0.01500555;0.179939942;histone PARylation factor 1;;;;ENSG00000056050
ENSRNOG00000011305;Sox10;1160.189352;0.538250987;-0.893649036;0.220240869;-4.057598571;4.96E-05;0.012811715;SRY-box transcription factor 10;;;;ENSG00000100146
ENSRNOG00000011308;Uhrf2;4853.878805;1.143538546;0.193504996;0.094759262;2.04206946;0.041144642;0.280528195;ubiquitin like with PHD and ring finger domains 2;;;;ENSG00000147854
ENSRNOG00000011334;Tmem63c;3239.072286;1.282803321;0.359299994;0.102882753;3.49232485;0.000478836;0.037027673;transmembrane protein 63c;;;;ENSG00000165548
ENSRNOG00000011338;Hdhd5;713.2869474;1.167096521;0.22292388;0.104063598;2.142188856;0.032178288;0.252180407;haloacid dehalogenase like hydrolase domain containing 5;;;;ENSG00000069998
ENSRNOG00000011381;Acsbg1;7580.816299;0.761530144;-0.39302695;0.176098943;-2.231852979;0.025624681;0.229071002;acyl-CoA synthetase bubblegum family member 1;;;;ENSG00000103740
ENSRNOG00000011384;Aimp1;1425.486918;0.891981248;-0.164914714;0.058829824;-2.803250166;0.005059041;0.107345513;aminoacyl tRNA synthetase complex-interacting multifunctional protein 1;;;;ENSG00000164022
ENSRNOG00000011387;Tet3;1980.459796;1.138569417;0.187222253;0.083452258;2.243465412;0.024866818;0.225943135;tet methylcytosine dioxygenase 3;;;;ENSG00000187605
ENSRNOG00000011411;Adgrg6;421.7169962;0.431766452;-1.211676945;0.284078087;-4.265295355;2.00E-05;0.008532109;adhesion G protein-coupled receptor G6;;;;ENSG00000112414
ENSRNOG00000011419;Aldh6a1;4887.383012;0.79205131;-0.336334203;0.164102779;-2.049533865;0.04040994;0.279118956;aldehyde dehydrogenase 6 family; member A1;;;ENSG00000119711
ENSRNOG00000011420;Mtmr7;4485.450051;1.162498791;0.217229215;0.102730025;2.114564036;0.034467122;0.258512164;myotubularin related protein 7;;;;ENSG00000003987
ENSRNOG00000011427;Hr;528.0414211;0.57048637;-0.809735677;0.211054752;-3.836614286;0.000124742;0.020281497;HR; lysine demethylase and nuclear receptor corepressor;;;ENSG00000168453
ENSRNOG00000011452;Aldoc;26173.75281;0.789302648;-0.341349505;0.157892417;-2.161911961;0.030624963;0.246322035;aldolase; fructose-bisphosphate C;;;ENSG00000109107
ENSRNOG00000011460;Arfgef3;10295.10392;1.249753151;0.321643164;0.130093321;2.472403368;0.013420799;0.173590376;ARFGEF family member 3;;;;ENSG00000112379
ENSRNOG00000011478;Ackr4;13.83177951;0.275430227;-1.860241196;0.619505763;-3.002782713;0.002675234;NA;atypical chemokine receptor 4;;;;ENSG00000129048
ENSRNOG00000011488;Sergef;2142.670281;1.277341335;0.353144098;0.126772858;2.785644369;0.005342145;0.109415692;secretion regulating guanine nucleotide exchange factor;;;;ENSG00000129158
ENSRNOG00000011501;Atp1b3;4065.746632;0.862098909;-0.214074696;0.091291448;-2.344958931;0.019029176;0.201730351;ATPase Na+/K+ transporting subunit beta 3;;;;ENSG00000069849
ENSRNOG00000011519;Orc5;1555.423241;1.189913678;0.250856918;0.114927941;2.182732204;0.029055537;0.241974954;origin recognition complex; subunit 5;;;ENSG00000164815
ENSRNOG00000011521;Filip1;571.8821262;0.727466944;-0.459046402;0.158346972;-2.898990724;0.00374366;0.095292963;filamin A interacting protein 1;;;;ENSG00000118407
ENSRNOG00000011530;Mindy4;606.3559445;1.173471375;0.23078265;0.103718595;2.225084609;0.026075559;0.231699829;MINDY lysine 48 deubiquitinase 4;;;;ENSG00000106125
ENSRNOG00000011535;Gcsh;1336.349056;0.806732826;-0.309837134;0.139384278;-2.222898718;0.02622263;0.232021214;glycine cleavage system protein H;;;;ENSG00000140905
ENSRNOG00000011541;Cygb;1355.057728;1.137068822;0.185319577;0.072805853;2.545393953;0.010915451;0.156990977;cytoglobin;;;;ENSG00000161544
ENSRNOG00000011559;Cnn3;4848.349813;0.779195944;-0.359941927;0.15805324;-2.277346078;0.022765567;0.217292728;calponin 3;;;;ENSG00000117519
ENSRNOG00000011561;Nln;2547.82168;1.098359265;0.135350026;0.068967674;1.962513994;0.049702673;0.301198957;neurolysin;;;;ENSG00000123213
ENSRNOG00000011566;Cecr2;353.5216363;0.75763219;-0.400430467;0.122052236;-3.280812222;0.001035086;0.051533761;CECR2; histone acetyl-lysine reader;;;ENSG00000099954
ENSRNOG00000011573;Csad;1075.682769;0.880967564;-0.182839193;0.088191079;-2.073216425;0.038152142;0.271619141;cysteine sulfinic acid decarboxylase;;;;ENSG00000139631
ENSRNOG00000011585;Fat3;7205.888311;1.256616901;0.329544889;0.129470489;2.545328226;0.010917506;0.156990977;FAT atypical cadherin 3;;;;ENSG00000165323
ENSRNOG00000011592;Lrp10;875.4204162;0.849123566;-0.235953582;0.117812285;-2.002792686;0.045199545;0.289842329;LDL receptor related protein 10;;;;ENSG00000197324
ENSRNOG00000011606;LOC680385;884.7834285;0.759314073;-0.397231348;0.176266449;-2.253584561;0.024222316;0.222875486;similar to Sjogren syndrome antigen B;;;;ENSG00000138385
ENSRNOG00000011614;Tmcc1;3460.648551;0.901722563;-0.149244473;0.054743021;-2.726273974;0.006405381;0.120656455;transmembrane and coiled-coil domain family 1;;;;ENSG00000172765
ENSRNOG00000011618;Mmaa;816.5376026;1.177143286;0.235289941;0.109909833;2.140754237;0.032293862;0.252180407;metabolism of cobalamin associated A;;;;ENSG00000151611
ENSRNOG00000011623;Rab3c;2950.950389;1.165847683;0.221379314;0.097138812;2.278999597;0.022667089;0.217292728;RAB3C; member RAS oncogene family;;;ENSG00000152932
ENSRNOG00000011625;Tnks;4762.185939;1.208809846;0.273587317;0.07004318;3.905980804;9.38E-05;0.01736832;tankyrase;;;;ENSG00000173273
ENSRNOG00000011642;Tfap2d;7.067855335;0.168791981;-2.566681729;1.157233497;-2.217946279;0.026558496;NA;transcription factor AP-2 delta;;;;ENSG00000008197
ENSRNOG00000011672;Tph1;13.03835829;3.49898814;1.806937774;0.665979545;2.713203114;0.006663625;NA;tryptophan hydroxylase 1;;;;ENSG00000129167
ENSRNOG00000011680;Il16;483.7717461;1.462978713;0.548908778;0.237553797;2.310671456;0.020851009;0.209047998;interleukin 16;;;;ENSG00000172349
ENSRNOG00000011762;Elf1;479.7381956;0.814245825;-0.296463677;0.108585749;-2.730226394;0.006329085;0.119861308;E74 like ETS transcription factor 1;;;;ENSG00000120690
ENSRNOG00000011775;Mfap3l;5369.312252;0.723415746;-0.467103094;0.202480383;-2.306905418;0.021060093;0.210429946;microfibril associated protein 3 like;;;;ENSG00000198948
ENSRNOG00000011791;Zfand4;747.297486;1.207683269;0.272242138;0.125628181;2.167046727;0.030231291;0.245305336;zinc finger AN1-type containing 4;;;;ENSG00000172671
ENSRNOG00000011800;F3;957.6444956;0.6517689;-0.617567582;0.167082712;-3.696178824;0.000218869;0.026278496;coagulation factor III; tissue factor;;;ENSG00000117525
